day,ta,tx,tn,slp,h,pp,vv,v,vm,vg,ra,sn,ts,fg
2012-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-06-13,29.9,33.6,27,1003.6,70,0,5.6,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-06-14,31,35,26.6,1001.8,65,0,5,6.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
2012-06-15,30.3,34.5,27,1000.4,68,0,5.3,8,18,NA,FALSE,FALSE,FALSE,FALSE
2012-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-06-19,30.2,34.2,26,1000.6,64,0,7.7,7,18,NA,FALSE,FALSE,FALSE,FALSE
2012-06-20,28.3,31.2,24.2,1002.8,73,NA,4.5,5.9,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-06-21,27.1,30,24,1005.6,84,9.91,4.3,4.8,10.7,NA,TRUE,FALSE,FALSE,FALSE
2012-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-06-25,27.7,32,25,NA,77,0,4,4.6,10.7,NA,TRUE,FALSE,FALSE,FALSE
2012-06-26,28.8,33.3,25,1003,76,0,5.1,6.5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-06-27,29.8,33.5,25.5,1002.5,68,0,6.1,7.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-07-01,26.3,30.6,24.5,1002.2,88,1.02,3.2,3.5,3.5,NA,TRUE,FALSE,FALSE,FALSE
2012-07-02,27.3,31.3,24.5,1002.2,81,22.1,3.7,5.2,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-07-03,27.3,32.6,24.6,1000.4,82,2.03,5.6,5.9,14.8,NA,TRUE,FALSE,TRUE,FALSE
2012-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-07-07,27.6,30.6,25.4,1002.7,84,0,3.7,4.1,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-07-08,25.8,28,24,NA,91,2.03,3.4,6.7,11.1,NA,TRUE,FALSE,TRUE,FALSE
2012-07-09,27.7,32,25,1004.2,80,37.08,6.6,4.8,14.8,NA,TRUE,FALSE,TRUE,FALSE
2012-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-07-13,28.7,33,25.3,1003.5,79,NA,6.9,5.2,11.1,NA,TRUE,FALSE,TRUE,FALSE
2012-07-14,27.8,32.3,25.2,1004.2,84,6.1,3.9,5.9,18.3,NA,TRUE,FALSE,TRUE,FALSE
2012-07-15,29.8,33.8,25.8,1005,70,0.51,9.2,6.9,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-07-19,28.8,32.4,25,1004.1,72,2.03,6.6,4.6,7.6,NA,FALSE,FALSE,TRUE,FALSE
2012-07-20,29.7,33.4,26,1005.6,72,0,5.6,4.8,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-07-21,30.4,34.5,26.6,1003.9,66,0,7.9,5.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-25,25.6,28,23,1001.6,89,14.99,3.9,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-07-26,27.2,31.2,24.3,NA,79,3.05,4.5,4.6,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-07-27,28.1,31.4,24.6,1002.9,77,1.02,6.3,5.2,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-07-31,25.8,29,24,1001,86,5.08,3.9,4.1,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-08-01,28.2,32,25,1000.8,74,4.06,4.8,6.7,18,NA,FALSE,FALSE,FALSE,FALSE
2012-08-02,29.4,35,25.6,1001.8,69,0,7.6,7.6,14.4,NA,FALSE,FALSE,FALSE,FALSE
2012-08-03,28.7,32,25.5,NA,74,NA,7.2,4.1,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-08-07,26.9,29.4,24.2,1001.6,82,2.03,4.2,5,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-08-08,24.7,26,23.8,1000.9,92,8.89,3.2,6.1,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-08-09,24,24.4,23.5,1000.5,96,56.9,1.9,5.4,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-08-13,29.8,33.4,25.8,1001.6,72,0,7.1,5.2,7.6,NA,FALSE,FALSE,TRUE,FALSE
2012-08-14,29.3,33,25.7,1002.7,74,NA,6.9,4.6,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-08-15,28.2,32.2,23.8,1003.1,79,NA,4.7,3.9,10.7,NA,TRUE,FALSE,TRUE,FALSE
2012-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-19,26.8,32,25,1005.7,85,11.94,4.8,4.4,35.2,NA,TRUE,FALSE,TRUE,FALSE
2012-08-20,28.5,31,25,1004.8,79,7.11,6.9,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-08-21,29.5,34.1,22,1003.6,73,0,6.8,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2012-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-25,28.2,32,24.7,1006.2,80,36.07,5.8,3.5,3.5,NA,TRUE,FALSE,FALSE,FALSE
2012-08-26,27,29,24.6,1003.7,87,7.87,6,4.1,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-08-27,28.6,32,25,1003.1,79,7.87,5.8,4.1,7.6,NA,TRUE,FALSE,FALSE,FALSE
2012-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-08-31,27.9,36,25.2,1004.6,85,9.91,5,3.5,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-09-01,28.4,32,25,1004.7,81,7.11,6.1,4.6,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-09-02,28.4,33,24,1004.2,80,56.9,5.3,4.1,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-09-03,29.1,33.1,24.2,1005.3,77,32,5.3,3.5,7.2,NA,TRUE,FALSE,TRUE,FALSE
2012-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-09-07,26.6,29.2,24,1008.3,88,5.08,4.3,8,14.8,NA,TRUE,FALSE,TRUE,FALSE
2012-09-08,27.6,31,24,NA,84,43.94,4,4.6,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-09-09,26.1,30,23.2,1008.3,88,5.08,4,4.6,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2012-09-13,30.1,34.4,25,1005.7,74,0,7.6,7.8,14.8,NA,FALSE,FALSE,FALSE,FALSE
2012-09-14,28.8,33.3,24.4,1006.2,73,3.05,7.1,3.9,7.2,NA,TRUE,FALSE,FALSE,FALSE
2012-09-15,28.5,32.6,23.3,1006.9,71,2.03,6.8,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-09-19,28.3,31,26,1006.8,83,6.1,5.5,4.3,7.6,NA,TRUE,FALSE,TRUE,FALSE
2012-09-20,29.7,33,26,1007,76,NA,4.7,7,11.1,NA,TRUE,FALSE,FALSE,FALSE
2012-09-21,29.7,34.4,24.8,1005.9,76,0,5.5,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-09-25,30.2,34.3,25.5,1005.6,71,0,8.9,7.6,16.5,NA,TRUE,FALSE,FALSE,FALSE
2012-09-26,29.6,34,25,NA,72,3.05,4.8,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
2012-09-27,29.6,33,26.4,NA,73,0,5.3,5,14.8,NA,FALSE,FALSE,FALSE,FALSE
2012-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-01,28.8,32.2,24,1011.1,64,0,5.5,4.1,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-10-02,29.4,33,23.8,1009.7,67,0,4.3,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-10-03,29.3,33.4,24.5,1006.7,72,0,4.8,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-10-07,29.3,32,24,NA,63,0,6.3,5.9,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-10-08,28.4,32,24,NA,68,0.51,4.3,8.1,18.3,NA,FALSE,FALSE,FALSE,FALSE
2012-10-09,29.3,33,24.8,1009.6,66,0,5.3,7.2,18,NA,FALSE,FALSE,FALSE,FALSE
2012-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-13,28.4,34,24.9,1009,75,0,4.7,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2012-10-14,29.6,33.8,25,1009.9,72,0,4,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-10-15,29.4,34,24.5,1010.8,72,0,5.1,3.5,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
2012-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-19,28.9,33,24,1011.7,70,0,5.1,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-10-20,30.5,33.2,24,1011,64,0,5.6,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-10-21,28.9,33.3,25.3,1010.2,74,0,5.5,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-25,29.5,33.4,24,NA,67,0,6.3,5.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-10-26,28.9,33.2,23.2,1008.4,69,0,5,5,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-10-27,29.4,33.4,23.4,1007,69,0,6.3,5.2,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-10-31,29.2,32.5,24.8,NA,60,0,6,9.1,14.8,NA,FALSE,FALSE,FALSE,FALSE
2012-11-01,27.7,31.5,22,1012.2,56,0,5.8,4.8,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-11-02,26.4,32.2,21.6,1009.5,72,0,5.1,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-03,27.2,32.5,22.6,1009.7,70,0,5.5,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-07,29.5,34,24.8,1008.3,71,0,4.7,4.1,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-08,30.7,34.4,24.8,1008.1,66,0,6.1,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-09,29.4,35,25,1008.8,71,0,6.9,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-13,28.2,33,23,1010.9,67,0,5.1,4.6,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-11-14,28.8,32.8,23.8,NA,68,0,5.6,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-15,27.5,32,23,1011.3,71,0,5.5,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-19,28.1,33.1,22.8,NA,68,0,5.5,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2012-11-20,29.1,33.4,23.8,NA,67,0,6.3,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-21,29.6,35,24.6,NA,69,0,4.8,4.3,14.4,NA,FALSE,FALSE,TRUE,FALSE
2012-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
2012-11-25,27.3,31,24,NA,80,NA,4.2,3.5,3.5,NA,TRUE,FALSE,TRUE,FALSE
2012-11-26,28.4,33,24,NA,77,24.89,6,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-11-27,27.4,32,23.9,1009.7,72,0,5,5.2,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-01,29.3,33.6,25,NA,72,0,4.7,3.7,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-12-02,29.8,33.4,25,NA,72,0,5.3,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-12-03,28.7,32,24.6,NA,66,0,5.5,7.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
2012-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-07,25.1,30,21,1010.5,72,0,4.7,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-12-08,26.7,31,22,NA,69,0,5.5,4.3,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-12-09,26.3,30,21.6,NA,70,0,5.5,3.9,7.6,NA,FALSE,FALSE,FALSE,TRUE
2012-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-12-13,26.3,31,20.8,NA,70,0.76,4.8,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2012-12-14,28.3,32,21.5,NA,67,0,6.3,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-12-15,27.3,32.8,21.4,NA,68,NA,5.8,3.9,7.2,NA,TRUE,FALSE,FALSE,FALSE
2012-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2012-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-19,26.7,31,21.6,NA,64,0,5.8,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-12-20,27.8,31.6,20.6,NA,66,0,5.6,4.1,7.2,NA,FALSE,FALSE,FALSE,FALSE
2012-12-21,27.1,32.2,20.8,NA,64,0,5.5,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-25,23.5,28,18,NA,60,0,5.1,3.5,10.7,NA,FALSE,FALSE,FALSE,FALSE
2012-12-26,24.6,28,20,NA,67,0,4.8,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-12-27,26.4,32,19.7,NA,64,0,5.1,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
2012-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2012-12-31,21.3,25.4,14.5,NA,54,0,6.8,4.8,10.7,NA,FALSE,FALSE,FALSE,FALSE
2013-01-01,18.8,24,15,NA,65,0,5.3,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2013-01-02,23.7,29,17.8,NA,64,0,5.3,5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-01-03,26.6,31.2,19.8,NA,59,0,5.5,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
2013-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-07,24.4,29,17,NA,63,0,6.4,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2013-01-08,25.4,30,19.8,NA,62,0,5.1,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
2013-01-09,25.5,30.3,19,1009.4,64,0,4.7,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2013-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-13,22.7,27,17,NA,68,0,5,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
2013-01-14,24.5,29,18.7,NA,63,0,5.3,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-01-15,24.9,29,19.4,NA,66,0,6.1,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-19,23.6,27,19,NA,60,0,5.1,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
2013-01-20,22.8,29,16.6,NA,63,0,5,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-01-21,24.9,31.1,17,NA,60,0,5.5,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
2013-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-25,26.5,30,21.8,NA,67,0,5.3,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
2013-01-26,26.2,30,21.8,NA,65,0,5.5,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-01-27,22.7,24,21,NA,85,11.94,3.7,6.5,11.1,NA,TRUE,FALSE,FALSE,FALSE
2013-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
2013-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
2013-01-31,20.8,22,19,NA,93,9.91,4.2,5.2,10.7,NA,TRUE,FALSE,FALSE,FALSE
2013-02-01,24.2,29,18.8,NA,72,3.05,7.1,3.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
2013-02-02,24.6,28,20.8,NA,74,0,4.8,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
2013-02-03,25.1,29,20,NA,71,0,5,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
